Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.072s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.087s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.054s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.054s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.059s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:23,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:54:23,2018-10-29 09:54:24,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:54:24,2018-10-29 09:54:24,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:54:24,2018-10-29 09:54:24,0.023s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:54:24,2018-10-29 09:54:24,0.582s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-29 09:54:24,2018-10-29 09:54:28,3.441s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-29 09:54:24,2018-10-29 09:54:26,1.906s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-29 09:54:26,2018-10-29 09:54:26,0.077s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:26,2018-10-29 09:54:26,0.110s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:54:26,2018-10-29 09:54:26,0.096s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:26,2018-10-29 09:54:26,0.063s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:26,2018-10-29 09:54:27,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.084s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.059s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.048s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.050s,PASSED
click,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.069s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.014s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:27,0.026s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-29 09:54:27,2018-10-29 09:54:28,0.583s,PASSED
