Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.058s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.075s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.053s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.060s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.067s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:19,0.030s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:33:19,2018-10-28 10:33:20,0.586s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-28 10:33:20,2018-10-28 10:33:23,3.485s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:33:20,2018-10-28 10:33:22,1.954s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.125s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.107s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.060s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.079s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.080s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.054s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:22,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:22,2018-10-28 10:33:23,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:23,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:23,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:23,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:23,0.033s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:23,0.027s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:23,0.587s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-28 10:33:23,2018-10-28 10:33:27,3.499s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:33:23,2018-10-28 10:33:25,1.966s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:33:25,2018-10-28 10:33:25,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:25,2018-10-28 10:33:26,0.110s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.082s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.059s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.068s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.083s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.069s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.055s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.027s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:26,0.028s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:33:26,2018-10-28 10:33:27,0.587s,PASSED
