Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.014s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.028s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:01,0.026s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:43:01,2018-10-28 10:43:02,0.589s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 3,Chrome 70.0.3538.77,,2018-10-28 10:43:02,2018-10-28 10:43:05,3.413s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:43:02,2018-10-28 10:43:04,1.929s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:04,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:04,0.116s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:04,0.100s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:04,0.065s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:04,0.078s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:04,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:04,2018-10-28 10:43:05,0.052s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.047s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.066s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.013s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.026s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:05,0.583s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-28 10:43:05,2018-10-28 10:43:09,3.487s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 10:43:05,2018-10-28 10:43:07,1.911s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 10:43:07,2018-10-28 10:43:07,0.079s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:07,2018-10-28 10:43:08,0.125s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.103s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.064s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.066s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.073s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.082s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.055s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.066s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.067s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.027s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:08,0.029s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 10:43:08,2018-10-28 10:43:09,0.586s,PASSED
