Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:07,0.057s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:07,2018-10-27 15:24:08,0.062s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:08,0.060s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:08,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:08,0.016s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:08,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:08,0.032s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:08,0.593s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-27 15:24:08,2018-10-27 15:24:12,3.537s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:08,2018-10-27 15:24:10,1.912s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-27 15:24:10,2018-10-27 15:24:10,0.079s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:10,2018-10-27 15:24:11,0.124s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.127s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.071s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.065s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.089s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.091s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.056s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.047s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.047s,PASSED
click,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.054s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.014s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.029s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:11,0.029s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-27 15:24:11,2018-10-27 15:24:12,0.599s,PASSED
