Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.011s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.030s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:05,0.029s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 17:28:05,2018-10-28 17:28:06,0.583s,PASSED
,,,,,,
Test Cases/Isqtb/Decision tables/Issuing membership and Discount/Rules/Issue MemberShip- Rule 4,Chrome 70.0.3538.77,http://192.168.56.102:8080/spring-mvc-forms,2018-10-28 17:28:06,2018-10-28 17:28:10,3.446s,PASSED
openBrowser,Chrome 70.0.3538.77,,2018-10-28 17:28:06,2018-10-28 17:28:08,1.898s,PASSED
navigateToUrl,Chrome 70.0.3538.77,,2018-10-28 17:28:08,2018-10-28 17:28:08,0.076s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:08,2018-10-28 17:28:08,0.105s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:28:08,2018-10-28 17:28:08,0.103s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:08,2018-10-28 17:28:08,0.064s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:08,2018-10-28 17:28:08,0.068s,PASSED
setText,Chrome 70.0.3538.77,,2018-10-28 17:28:08,2018-10-28 17:28:09,0.075s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.082s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.074s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.065s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.049s,PASSED
click,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.050s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.012s,PASSED
verifyElementPresent,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.012s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.027s,PASSED
verifyElementText,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:09,0.025s,PASSED
closeBrowser,Chrome 70.0.3538.77,,2018-10-28 17:28:09,2018-10-28 17:28:10,0.586s,PASSED
